Time (HH:mm:ss),Time (GPS ns),UTC offset (s),Time from start of file (s),Latitude (deg),Longitude (deg),Altitude (m),Velocity north (m/s),Velocity east (m/s),Velocity down (m/s),Acceleration Xv (m/s²),Acceleration Yv (m/s²),Acceleration Zv (m/s²),Heading (deg),Pitch (deg),Roll (deg),Velocity up (m/s)
20:46:16,1302122794201000000,-18,527.204000000,37.4279360607853,-122.183082443362,8.05424213409424,0.0083,-0.0004,-0.0025,0.0417,-4.3611,-9.4813,26.702698042072,0.036210932652268,-0.406800034542884,0.0025
20:46:17,1302122795201000000,-18,528.204000000,37.4279360481728,-122.183082456903,8.05464172363281,0.0009,0.0064,0.0009,0.0071,-0.9381,-6.9706,26.6969684641207,0.0381016933761997,-0.409034569943895,-0.0009
20:46:18,1302122796201000000,-18,529.204000000,37.427936041062,-122.183082468758,8.05442142486572,-0.0029,0.0058,0.0048,0.0765,-7.0758,-10.9279,26.6954787738534,0.0367265946678858,-0.410868034888313,-0.0048
20:46:19,1302122797201000000,-18,530.204000000,37.4279360728516,-122.183082496105,8.05237293243408,-0.0007,0.0014,0.0066,0.0669,-5.443,-9.2882,26.7020104927179,0.0303667631419336,-0.413675528084454,-0.0066
20:46:20,1302122798201000000,-18,531.204000000,37.4279361099812,-122.183082449056,8.04980373382568,0.0097,-0.0157,0.0006,0.0118,-5.5664,-12.8252,26.7094589440546,0.0276165657253057,-0.412529612494193,-0.0006
20:46:21,1302122799201000000,-18,532.204000000,37.4279361465461,-122.183082448287,8.049072265625,0.0043,-0.0034,0.002,0.0364,-3.7706,-6.9433,26.7021823800564,0.0235485653798768,-0.412816091391758,-0.002
20:46:22,1302122800201000000,-18,533.204000000,37.4279361324537,-122.183082486622,8.05190849304199,0.003,-0.0006,-0.0054,0.011,0.5956,-6.2283,26.691869139744,0.0276738615048188,-0.409206457282434,0.0054
20:46:23,1302122801201000000,-18,534.204000000,37.4279360625899,-122.183082509509,8.05996990203857,0.0016,-0.0016,-0.0045,-0.0068,-0.7861,-12.1337,26.6832174770376,0.0321429323068392,-0.402961217315508,0.0045
20:46:24,1302122802201000000,-18,535.204000000,37.4279360203521,-122.183082495347,8.06274223327637,-0.002,0.0004,0.0034,0.0175,0.4075,-12.3169,26.6798370260463,0.0365547073293465,-0.403763358228691,-0.0034
20:46:25,1302122803201000000,-18,536.204000000,37.4279360232987,-122.183082470126,8.05909824371338,-0.0063,0.0039,0.0052,-0.0034,2.2953,-9.038,26.678461927338,0.0322002280863523,-0.404508203362361,-0.0052
20:46:26,1302122804201000000,-18,537.204000000,37.4279360249116,-122.183082458452,8.05755138397217,-0.0048,-0.0038,-0.0064,0.0024,-1.3066,-10.4857,26.6702686308676,0.0308824251575514,-0.40634166830678,0.0064
20:46:27,1302122805201000000,-18,538.204000000,37.4279360210957,-122.183082473071,8.0636682510376,-0.0087,0.0032,-0.0032,-0.0064,0.4628,-13.159,26.6667735883173,0.0285905939770281,-0.410696147549774,0.0032
20:46:28,1302122806201000000,-18,539.204000000,37.4279359880311,-122.183082515295,8.06860828399658,-0.0084,0.0072,-0.0063,0.0312,-0.7242,-8.5932,26.663163954208,0.0273300868277403,-0.410123189754643,0.0063
20:46:29,1302122807201000000,-18,540.204000000,37.4279360276076,-122.183082547074,8.06578636169434,0.0059,-0.01,0.006,-0.0344,4.8099,-14.002,26.6581219256108,0.0284760024180019,-0.410352372872696,-0.006
20:46:30,1302122808201000000,-18,541.204000000,37.4279360738649,-122.183082531898,8.06136798858643,0.0038,0.0001,0.0058,-0.0373,4.6755,-9.3089,26.6512464320693,0.0315699745117084,-0.409722119298052,-0.0058
20:46:31,1302122809201000000,-18,542.204000000,37.4279360746646,-122.183082486445,8.05873489379883,-0.0012,0.0075,0.0005,0.0065,2.6221,-8.1964,26.6519339814234,0.0331742563380747,-0.405138456937005,-0.0005
20:46:32,1302122810201000000,-18,543.204000000,37.4279360097246,-122.183082457822,8.06211185455322,0.0016,-0.0045,-0.003,0.0179,-4.8234,-7.4316,26.6533663759113,0.0345493550463886,-0.402789329976969,0.003
20:46:33,1302122811201000000,-18,544.204000000,37.4279359218509,-122.183082456675,8.07031154632568,-0.0005,-0.003,0,0.0017,-1.4253,-11.3072,26.6585802918469,0.0349504255029802,-0.401471527048168,0
20:46:34,1302122812201000000,-18,545.204000000,37.4279359139498,-122.18308246553,8.07280731201172,-0.0023,0.0048,0.0125,0.0084,1.5196,-12.5715,26.6594397285396,0.0339763972512578,-0.402159076402325,-0.0125
20:46:35,1302122813201000000,-18,546.204000000,37.4279359770345,-122.183082466857,8.06815433502197,-0.0011,0.0094,0.0041,-0.0125,2.0267,-7.7357,26.6484389388731,0.0307105378190121,-0.405367640055057,-0.0041
20:46:36,1302122814201000000,-18,547.204000000,37.4279360467427,-122.183082456654,8.06199073791504,0.0062,-0.0017,0.0009,0.0514,-2.923,-13.8573,26.6405894170798,0.0332888478971008,-0.408862682605355,-0.0009
20:46:37,1302122815201000000,-18,548.204000000,37.4279360485358,-122.18308245149,8.06067657470703,0.0061,-0.0026,0.0033,0.0267,-4.8972,-6.2493,26.6311356134602,0.034090988810284,-0.410696147549774,-0.0033
20:46:38,1302122816201000000,-18,549.204000000,37.4279360352771,-122.183082460444,8.06603240966797,0.0045,-0.0013,-0.0055,0.0219,-1.1442,-10.4925,26.6254060355089,0.03271589010197,-0.411440992683444,0.0055
20:46:39,1302122817201000000,-18,550.204000000,37.4279360594064,-122.183082469921,8.06852436065674,0.0021,0.0026,0.0043,-0.0068,1.6597,-11.6693,26.6201921195732,0.0338618056922316,-0.412758795612245,-0.0043
20:46:40,1302122818201000000,-18,551.204000000,37.427936102199,-122.183082474169,8.06457614898682,0.0018,0.0033,0.0097,-0.0271,4.303,-6.3315,26.6263227679811,0.029220847551672,-0.411440992683444,-0.0097
20:46:41,1302122819201000000,-18,552.204000000,37.4279361364924,-122.18308247764,8.05855941772461,-0.0001,0.0046,0.0015,-0.0211,4.492,-7.4787,26.6435687976145,0.0253820303242955,-0.41247231671468,-0.0015
20:46:42,1302122820201000000,-18,553.204000000,37.4279361412529,-122.183082448691,8.05690860748291,-0.0011,0.0016,-0.0073,0.0163,-1.1313,-12.1297,26.656804122682,0.0246944809701385,-0.410237781313669,0.0073
20:46:43,1302122821201000000,-18,554.204000000,37.4279361241617,-122.183082428006,8.05876731872559,-0.004,0.006,-0.0034,-0.0241,1.7171,-13.0398,26.6569187142411,0.0226318329076675,-0.414649556336177,0.0034
20:46:44,1302122822201000000,-18,555.204000000,37.4279360646144,-122.18308237987,8.06178665161133,-0.007,0.0091,-0.0054,0.0324,-1.0813,-14.1894,26.6532517843522,0.025725805001374,-0.405768710511649,0.0054
20:46:45,1302122823201000000,-18,556.204000000,37.4279360429955,-122.183082373126,8.06126117706299,0,-0.0014,0.0132,-0.0121,4.4225,-9.6146,26.659038658083,0.0258403965604001,-0.411842063140036,-0.0132
20:46:46,1302122824201000000,-18,557.204000000,37.4279360462336,-122.183082379594,8.05588817596436,-0.0002,-0.001,-0.0018,0.0354,-4.9759,-15.3736,26.6660860389632,0.0265852416940702,-0.407201104999476,0.0018
20:46:47,1302122825201000000,-18,558.204000000,37.427936060032,-122.183082401233,8.05202579498291,0.0034,-0.0099,0.0101,-0.0307,3.6097,-11.3803,26.6774306033067,0.0285905939770281,-0.408404316369251,-0.0101
20:46:48,1302122826201000000,-18,559.204000000,37.427936030356,-122.18308240005,8.05517387390137,-0.0062,0.0029,0.0122,0.0867,-4.8786,-13.6146,26.6906659283743,0.031340791393656,-0.405482231614084,-0.0122
20:46:49,1302122827201000000,-18,560.204000000,37.4279359741021,-122.183082384771,8.0656909942627,-0.0054,0.0064,-0.0006,-0.0036,0.502,-10.4348,26.7059639015043,0.0327731858814831,-0.404909273818953,0.0006
20:46:50,1302122828201000000,-18,561.204000000,37.4279359494241,-122.183082369118,8.06960487365723,-0.003,0.0012,0.0039,0.0696,-6.0891,-12.4482,26.7131258739434,0.0346639466054148,-0.404049837126257,-0.0039
20:46:51,1302122829201000000,-18,562.204000000,37.4279360267449,-122.183082383272,8.06343078613281,0.002,-0.0068,0.0021,0.0037,1.8608,-12.9619,26.717766832084,0.0299656926853421,-0.410638851770261,-0.0021
20:46:52,1302122830201000000,-18,563.204000000,37.427936105134,-122.183082397948,8.06024169921875,0.0006,-0.0062,-0.0038,-0.0177,1.1359,-10.7158,26.7185116772176,0.0203972975066573,-0.411039922226853,0.0038
20:46:53,1302122831201000000,-18,564.204000000,37.4279361075688,-122.183082412577,8.0655689239502,-0.0024,-0.0026,-0.0039,-0.0151,3.307,-5.6247,26.724699621405,0.018105466326134,-0.406169780968241,0.0039
20:46:54,1302122832201000000,-18,565.204000000,37.4279360478879,-122.183082432679,8.07145309448242,-0.0069,0.0061,-0.0072,-0.0069,1.4768,-14.8192,26.737533876016,0.0195378608139611,-0.408977274164382,0.0072
20:46:55,1302122833201000000,-18,566.204000000,37.4279360103229,-122.183082427642,8.07341575622559,0.0037,-0.0076,-0.0002,0.0292,0.3356,-8.2362,26.7512848630991,0.0199962270500657,-0.410409668652209,0.0002
20:46:56,1302122834201000000,-18,567.204000000,37.4279360469357,-122.183082370824,8.06959629058838,0.0047,-0.0048,0.0082,-0.0093,0.5053,-12.0852,26.7672130898037,0.0165584802792808,-0.405310344275544,-0.0082
20:46:57,1302122835201000000,-18,568.204000000,37.4279361143252,-122.183082352277,8.06596565246582,0.003,0.0012,-0.0038,-0.0174,3.4064,-5.6897,26.768129822276,0.0128342546109304,-0.401586118607194,0.0038
20:46:58,1302122836201000000,-18,569.204000000,37.4279360825744,-122.18308237897,8.06970024108887,0.0034,-0.0076,0.0014,-0.0052,-1.5625,-9.9552,26.7642910050486,0.0225172413486414,-0.401070456591576,-0.0014
20:46:59,1302122837201000000,-18,570.204000000,37.4279360169517,-122.18308239255,8.07441139221191,-0.0017,-0.0044,-0.002,-0.0222,3.5915,-11.5027,26.7641764134896,0.0288770728745935,-0.398033780277383,0.002
20:47:00,1302122838201000000,-18,571.204000000,37.4279359790059,-122.183082381884,8.0736083984375,-0.0022,-0.002,-0.0017,0.0008,0.5295,-7.8372,26.7698486956613,0.0249236640881908,-0.401242343930115,0.0017
20:47:01,1302122839201000000,-18,572.204000000,37.4279360147401,-122.183082390843,8.06631278991699,-0.0001,0.0042,-0.0008,0.0349,-4.2418,-8.5955,26.7730572593141,0.0231474949232853,-0.4046800907009,0.0008
20:47:02,1302122840201000000,-18,573.204000000,37.4279360505709,-122.183082385751,8.06369400024414,0.0078,-0.0062,-0.0017,0.0117,0.8881,-11.8188,26.7770106681005,0.0270436079301749,-0.411039922226853,0.0017
20:47:03,1302122841201000000,-18,574.204000000,37.4279360518418,-122.183082445199,8.06505298614502,0.0035,0.001,-0.0056,0.0133,-2.6195,-13.4368,26.7818235135796,0.0317418618502476,-0.411784767360523,0.0056
20:47:04,1302122842201000000,-18,575.204000000,37.4279360593394,-122.183082463995,8.06575012207031,0.0035,-0.0038,-0.0052,-0.007,0.3521,-11.5822,26.7862352886021,0.0358098621956764,-0.408117837471685,0.0052
20:47:05,1302122843201000000,-18,576.204000000,37.4279360621252,-122.183082465917,8.06220626831055,-0.0029,0.0049,-0.002,-0.0087,0.0069,-8.0324,26.77706796388,0.0326012985429438,-0.411842063140036,0.002
20:47:06,1302122844201000000,-18,577.204000000,37.4279360590238,-122.183082462212,8.05914306640625,0.0043,-0.0045,0.0016,-0.0251,3.5326,-14.855,26.7712237943697,0.0316272702912214,-0.408748091046329,-0.0016
20:47:07,1302122845201000000,-18,578.204000000,37.4279360572663,-122.183082442695,8.05964660644531,0.0003,0.008,-0.01,-0.0003,0.1634,-11.736,26.7717394563853,0.0323148196453784,-0.410295077093182,0.01
20:47:08,1302122846201000000,-18,579.204000000,37.4279360894627,-122.183082376888,8.06077289581299,0.0039,0.0035,0.0059,0.007,-1.4209,-13.7758,26.7778128090137,0.0289916644336197,-0.410581555990748,-0.0059
20:47:09,1302122847201000000,-18,580.204000000,37.4279361157626,-122.183082352704,8.06009769439697,0.0023,0.0069,-0.0017,-0.003,1.6248,-6.3962,26.781537034682,0.0295073264492374,-0.410753443329287,0.0017
20:47:10,1302122848201000000,-18,581.204000000,37.4279361032492,-122.183082371006,8.05900192260742,-0.0017,0.0071,-0.0109,-0.0074,0.7446,-11.7376,26.7718540479443,0.0326012985429438,-0.415165218351794,0.0109
20:47:11,1302122849201000000,-18,582.204000000,37.4279360676041,-122.183082396647,8.05989265441895,-0.0033,0.0058,-0.0004,0.0238,-0.1481,-10.5722,26.7657233995364,0.0281895235204365,-0.415107922572281,0.0004
20:47:12,1302122850201000000,-18,583.204000000,37.4279360404417,-122.183082411672,8.06220722198486,-0.0044,0.0057,0.0054,0.0024,-1.6186,-6.9227,26.7601657089236,0.0219442835535105,-0.418373782004527,-0.0054
20:47:13,1302122851201000000,-18,584.204000000,37.4279360507191,-122.1830824343,8.0647029876709,-0.0033,0.0085,-0.0021,-0.0028,0.0894,-11.2751,26.7546653140904,0.0214286215378928,-0.413331753407376,0.0021
20:47:14,1302122852201000000,-18,585.204000000,37.4279360707219,-122.183082439285,8.06496238708496,-0.0028,0.0079,-0.0029,0.0078,3.4939,-13.537,26.7614262160729,0.0244080020725731,-0.416139246603517,0.0029
20:47:15,1302122853201000000,-18,586.204000000,37.4279360555066,-122.183082435822,8.06489276885986,-0.0039,0.0114,-0.0031,0.0118,1.2917,-15.2763,26.7714529774877,0.0293927348902112,-0.416769500178161,0.0031
20:47:16,1302122854201000000,-18,587.204000000,37.4279360061155,-122.183082425287,8.0689582824707,0.0017,0.001,0.0048,-0.0533,5.9061,-5.923,26.7728853719755,0.0293927348902112,-0.416311133942056,-0.0048
20:47:17,1302122855201000000,-18,588.204000000,37.4279359677418,-122.183082389859,8.07173633575439,-0.0037,0.0044,0.0021,0.0024,4.9982,-10.1354,26.7738021044478,0.0338618056922316,-0.410352372872696,-0.0021
20:47:18,1302122856201000000,-18,589.204000000,37.4279360125594,-122.183082390449,8.06729412078857,-0.0046,0.002,-0.0008,0.0176,-3.4701,-7.7771,26.7785576541473,0.027158199489201,-0.411612880021983,0.0008
20:47:19,1302122857201000000,-18,590.204000000,37.427936068012,-122.183082393973,8.05867004394531,-0.0058,0.0013,-0.006,0.0312,-2.2059,-7.9908,26.7754636820536,0.0211421426403274,-0.409550231959512,0.006
20:47:20,1302122858201000000,-18,591.204000000,37.4279360566052,-122.183082419818,8.06119155883789,-0.0024,-0.0059,-0.0034,0.0299,-6.4807,-8.8361,26.7748907242585,0.021543213096919,-0.408060541692172,0.0034
20:47:21,1302122859201000000,-18,592.204000000,37.4279360057539,-122.18308244738,8.06832122802734,-0.0011,0.0017,0.0106,0.024,2.2906,-8.2182,26.772598893078,0.0252674387652693,-0.408060541692172,-0.0106
20:47:22,1302122860201000000,-18,593.204000000,37.4279360081702,-122.183082451655,8.06706428527832,0.0009,0.0046,-0.0084,-0.0185,2.1225,-7.5481,26.7717967521648,0.0266425374735833,-0.409836710857078,0.0084
20:47:23,1302122861201000000,-18,594.204000000,37.4279360752185,-122.183082417133,8.05777168273926,0.0008,0.0098,-0.002,-0.0361,3.7331,-7.5474,26.779302499281,0.0253247345447824,-0.415623584587899,0.002
20:47:24,1302122862201000000,-18,595.204000000,37.4279360834657,-122.183082445993,8.05365562438965,0.0021,0.0004,-0.0003,-0.0094,1.8956,-8.0439,26.7785576541473,0.0336899183536924,-0.411956654699062,0.0003
20:47:25,1302122863201000000,-18,596.204000000,37.4279360301044,-122.183082495091,8.05564212799072,0.0036,-0.0158,-0.0051,0.01,-3.7113,-9.6034,26.7823964713747,0.035466087518598,-0.411440992683444,0.0051
20:47:26,1302122864201000000,-18,597.204000000,37.4279360009789,-122.183082516121,8.05794620513916,-0.0032,-0.0054,-0.009,0.0231,-1.3567,-13.59,26.7934545568207,0.0316272702912214,-0.410868034888313,0.009
20:47:27,1302122865201000000,-18,598.204000000,37.4279360346149,-122.183082478869,8.05877113342285,0.0001,-0.0067,-0.0038,0.0198,-3.2655,-4.2731,26.8051428958414,0.0270436079301749,-0.407487583897041,0.0038
20:47:28,1302122866201000000,-18,599.204000000,37.427936068236,-122.183082433291,8.05640888214111,-0.0024,0.0078,0.004,-0.0056,1.2852,-8.8225,26.818836587145,0.018793015680291,-0.407029217660937,-0.004
20:47:29,1302122867201000000,-18,600.204000000,37.4279360749677,-122.183082361696,8.05395412445068,0.0038,0.0112,0.0008,0.0057,1.9121,-6.8352,26.8302384472681,0.0603897516067888,-0.405195752716518,-0.0008
20:47:30,1302122868201000000,-18,601.204000000,37.4279360665098,-122.183082353334,8.05695629119873,0.0029,0.0049,-0.0092,0.0233,-1.6819,-8.6509,26.8296081936935,0.0756877247367817,-0.407888654353633,0.0092
20:47:31,1302122869201000000,-18,602.204000000,37.4279360475144,-122.183082436355,8.06156539916992,0.005,-0.0016,-0.0021,0.0224,-2.0447,-7.2808,26.8376868986048,0.0802713870978283,-0.406112485188727,0.0021
20:47:32,1302122870201000000,-18,603.204000000,37.4279360877489,-122.183082490715,8.06236171722412,0.0033,-0.0074,0.0045,0.0595,-4.1878,-11.4499,26.8399787297854,0.0850269367974142,-0.413503640745915,-0.0045
20:47:33,1302122871201000000,-18,604.204000000,37.4279360931512,-122.183082501092,8.06362533569336,0.003,-0.0066,-0.0047,-0.0202,2.6286,-12.3608,26.851667068806,0.0838810212071525,-0.412529612494193,0.0047
20:47:34,1302122872201000000,-18,605.204000000,37.4279360685062,-122.183082461457,8.06479835510254,0.0033,-0.0097,-0.0044,-0.0431,3.6163,-12.3757,26.8642721402989,0.0816464858061423,-0.412529612494193,0.0044
20:47:35,1302122873201000000,-18,606.204000000,37.4279360426227,-122.183082419779,8.06441497802734,-0.0014,0,0.0024,-0.0272,5.6891,-7.7588,26.8744707890522,0.0741407386899285,-0.411612880021983,-0.0024
20:47:36,1302122874201000000,-18,607.204000000,37.4279360617398,-122.18308241107,8.06203937530518,0.0057,-0.0121,-0.0042,-0.0331,0.4883,-6.3113,26.8854142829392,0.072364569525023,-0.411440992683444,0.0042
20:47:37,1302122875201000000,-18,608.204000000,37.4279360799058,-122.183082432461,8.06076145172119,-0.0005,0.0026,0.0001,0.0515,-6.1024,-10.814,26.8996236362585,0.0723072737455099,-0.4108107391088,-0.0001
20:47:38,1302122876201000000,-18,609.204000000,37.4279360579277,-122.183082404978,8.05934619903564,0.0044,-0.0022,0.004,-0.0314,3.5104,-10.1736,26.9143486515933,0.0761460909728864,-0.40708651344045,-0.004
20:47:39,1302122877201000000,-18,610.204000000,37.4279359960635,-122.183082384494,8.06002616882324,0.0012,0.0016,0.0056,0.0136,0.1995,-9.1169,26.9245473003467,0.0792973588461059,-0.405081161157492,-0.0056
20:47:40,1302122878201000000,-18,611.204000000,37.427935976501,-122.183082378941,8.06211948394775,0.0003,0.0001,-0.0015,0.0541,-3.8603,-10.7052,26.9364648224854,0.0854280072540057,-0.402216372181838,0.0015
20:47:41,1302122879201000000,-18,612.204000000,37.4279359785439,-122.183082405874,8.06456279754639,0.0012,0.0005,0.0014,0.0044,0.6209,-7.6155,26.9470645416953,0.0855425988130319,-0.401471527048168,-0.0014
20:47:42,1302122880201000000,-18,613.204000000,37.4279359869234,-122.183082430145,8.06439781188965,0.002,-0.0045,0.0025,0.0476,-4.5301,-10.0255,26.9525649365286,0.0867458101828066,-0.402674738417943,-0.0025
20:47:43,1302122881201000000,-18,614.204000000,37.4279360232322,-122.183082458047,8.06104564666748,-0.0007,0.0015,-0.0012,-0.0045,-0.8658,-10.4948,26.9660867404937,0.0859436692696235,-0.406055189409214,0.0012
20:47:44,1302122882201000000,-18,615.204000000,37.4279360605848,-122.183082457329,8.05835819244385,-0.0026,0.0052,-0.0035,-0.0004,0.2843,-12.9984,26.9726184593581,0.0839383169866656,-0.411039922226853,0.0035
20:47:45,1302122883201000000,-18,616.204000000,37.4279360971597,-122.183082476129,8.05640506744385,-0.0027,0.0066,-0.0038,0.0269,-2.3632,-9.8646,26.9729049382557,0.0812454153495507,-0.414993331013255,0.0038
20:47:46,1302122884201000000,-18,617.204000000,37.4279361147307,-122.183082493875,8.05649280548096,-0.0003,0.0009,-0.0047,0.073,-7.077,-8.3352,26.9705558112957,0.0817037815856554,-0.41619654238303,0.0047
20:47:47,1302122885201000000,-18,618.204000000,37.4279361314431,-122.183082530866,8.05457496643066,-0.0041,0.0081,-0.0002,0.0688,-6.1842,-3.3192,26.9684931632332,0.0813600069085769,-0.421639641436773,0.0002
20:47:48,1302122886201000000,-18,619.204000000,37.4279361418082,-122.18308253745,8.05208492279053,-0.0007,0.0023,-0.0043,0.0309,0.558,-10.9539,26.9680920927766,0.0785525137124359,-0.422670965468008,0.0043
20:47:49,1302122887201000000,-18,620.204000000,37.4279360976655,-122.183082506701,8.05286026000977,0.0038,-0.004,-0.0056,-0.0062,5.7011,-13.4507,26.9699828535005,0.082849697175917,-0.418259190445501,0.0056
20:47:50,1302122888201000000,-18,621.204000000,37.4279360171341,-122.183082454947,8.05694103240967,0.0027,0.0007,0.0009,-0.0317,5.7599,-9.7054,26.9745665158616,0.0869176975213459,-0.405654118952623,-0.0009
20:47:51,1302122889201000000,-18,622.204000000,37.4279359919192,-122.183082414983,8.05590629577637,-0.0021,0.0073,0.0066,0.007,1.9407,-6.9113,26.9842495025993,0.0896678949379738,-0.403419583551613,-0.0066
20:47:52,1302122890201000000,-18,623.204000000,37.4279360023745,-122.183082378526,8.05250358581543,-0.0014,0.0045,-0.0031,0.0152,2.0749,-6.146,26.9985161516981,0.0871468806393982,-0.404450907582848,0.0031
20:47:53,1302122891201000000,-18,624.204000000,37.4279360107566,-122.183082375265,8.05571460723877,-0.0026,0.0055,0.0033,-0.0167,4.533,-9.1404,27.0055635325782,0.08216214782176,-0.408003245912659,-0.0033
20:47:54,1302122892201000000,-18,625.204000000,37.4279359618631,-122.183082345464,8.06185817718506,-0.0055,0.0067,0.0024,0.0072,-1.048,-13.2834,27.0055635325782,0.0868604017418328,-0.410753443329287,-0.0024
